,id,price,link,first_price,title,area,rooms,address,vermietet,offerer_address,offerer_name,phone_number,commission,die Wohnung,wohnlage,Hausgeld,Baujahr,energieträger,effizienzklasse,bezug,lage,details,scraped_at,active
712,25s735r,260120,https://www.immowelt.de/expose/25s735r,260120,Wunderschönes 1-Zimmer-Appartement in ruhiger aber zentraler Lage in Dresden (Erstbezug),40,1,01139 Dresden,False,"Lichtentaler Str. 46,  76530 Baden-Baden ", RE/MAX Immobilien ,+49 1522 9864 974,"3,57 ",Die WohnungZustand: Erstbezug WohnanlageBaujahr: 2023 Personenaufzug 1 Stellplatz: Tiefgarage ,,,2023,Gas,,,"LageDresden wächst seit 2002 beständig. Über eine halbe Million Menschen leben mittlerweile ihren Traum in der Elbmetropole, und jährlich werden es ca. 3.500 mehr. Sie alle vertrauen einer Stadt, die ihresgleichen sucht - und in der guter Wohnraum äußerst gefragt ist.  Lagevorteile auf einen Blick: Lage unweit des... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungNeubaukomfort in grünem Ambiente in zentraler Lage von Dresden. Unweit des Zentrums fügt sich der ansprechende Neubau harmonisch in das gepflegte Straßenbild ein. Hier wartet die hübsche Wohnung auf neue Besitzer. Im Untergeschoss befindet sich ein praktischer Müllraum, ein Fahrradabstellraum, ein Kellerabteil... Mehr anzeigen AusstattungAusstattung:Neubau nahe ZentrumBalkonCa. 2,80 m DeckenhöheElektrische RolllädenAufzugKellerabteil je WohnungTiefgaragenstellplätzeFahrradabstellraum Parkähnlicher Innenhof mit Spiel- und GrillplatzKfW 40-StandardBei diesem Projekt werden ökologische und natürliche Baustoffe... Mehr anzeigen Preisinformation1 TiefgaragenstellplatzWeitere InformationenSonstigesDie von uns veröffentlichten Informationen beruhen auf Angaben der Verkäufer. Für die Richtigkeit und Vollständigkeit der Angaben kann keine Gewährleistung übernommen werden.StichworteAnzahl der Schlafzimmer: 1, Anzahl der Badezimmer: 1, Balkon-Terrassen-Fläche: 1,00 m², Bundesland: Sachsen, 3 Etagen",True,
713,25rus5q,319000,https://www.immowelt.de/expose/25rus5q,319000,www.r-o.de +++ Vermietete Etagenwohnung in begehrter Lage,"77,78",3,01277 Dresden,True,"Tiergartenstraße 46,  01219 Dresden ", RICHERT & OERTEL IMMOBILIEN GMBH ,0351/433120,"2,38 ",Die WohnungBezugnach AbspracheDerzeitige NutzungvermietetZustand: gepflegt Weitere Räume: Kelleranteil WohnanlageBaujahr: 1997 Zustand: Neubau 1 Stellplatz: Tiefgarage ,,294,1997,Fernwärme,C,nach Absprache,"LageDie zum Kauf vorgestellte Eigentumswohnung liegt im Stadtteil Striesen. Das historisch gewachsene Striesen gehört zu den begehrtesten Wohnlagen in der Landeshauptstadt Dresden. Die für dieses gehobene Wohnviertel typische aufgelockerte Bebauung mit sehr schönen Villen und architektonisch repräsentativen... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","Objektbeschreibung- zum Verkauf steht eine 3-Raum Wohnung in begehrter Dresdner Lage- die Wohnung befindet sich im 1. Obergeschoss eines Hinterhaus- die Wohnung ist vermietet- Kaltmiete 565,46 EUR pro Monat- zu der Wohnung gehört ein Stellplatz in der Tiefgarage sowie ein Kellerabteil- im Untergeschoss befindet sich ebenso... Mehr anzeigen Preisinformation1 TiefgaragenstellplatzWeitere InformationenSonstigesBei Abschluss eines notariellen Kaufvertrages hat der Käufer, uns ein Honorar in Höhe von 2,38 % des Kaufpreises inkl. Mehrwertsteuer zu zahlen. Dieses Honorar ist auch fällig, wenn ein Dritter aufgrund unbefugter Weitergabe des Angebotes durch den Angebotsempfänger einen Kaufvertrag abschließt und wenn... Mehr anzeigen ",True,
714,25pus5q,339575,https://www.immowelt.de/expose/25pus5q,339575,www.r-o.de+++Vermietete Eigentumswohnung in Bestlage von Dresden-Striesen,"79,90","3,5",01309 Dresden,True,"Tiergartenstraße 46,  01219 Dresden ", RICHERT & OERTEL IMMOBILIEN GMBH ,0351/433120,"3,57 ",Die WohnungKategorieMaisonetteBezugnach AbspracheDerzeitige NutzungvermietetWohnanlageBaujahr: 1998 Personenaufzug 1 Stellplatz ,,,1998,Gas,,nach Absprache,"Lage- die Eigentumswohnungen befinden sich in Bestlage im Dresdner Stadtteil Striesen- das historisch gewachsene Striesen gehört zu den begehrtesten Wohnlagen der Landeshauptstadt- viel Grün und ein großer Bestand an alten Bäumen runden das Bild ab- Infrastrukturell ist der Standort sehr gut eingebunden- ein... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","Objektbeschreibung- Baujahr 1998- vollständig unterkellertes Objekt- Keller-, fünf Vollgeschosse sowie ein ausgebautes Mansardengeschoss- rückseitig Balkon- vermietete ETW im 5. OG/DG- 79,90 qm Wohnfläche- Stellplatz im Hof befindlichen Garagenanlage- 650,00 EUR Kaltmiete im Monat- die Wohnung ist derzeit... Mehr anzeigen Weitere InformationenSonstigesBei Abschluss eines notariellen Kaufvertrages hat der Käufer, sofern er im Rahmen einer gewerblichen Tätigkeit handelt, uns ein Honorar in Höhe von 6,96 % des Kaufpreises inkl. Mehrwertsteuer zu zahlen. Handelt der Käufer als Verbraucher gilt der Honorarsatz in Höhe von 3,57 % des Kaufpreises inkl... Mehr anzeigen ",True,
715,25vrq5p,239000,https://www.immowelt.de/expose/25vrq5p,239000,Ihr neues zu Hause in Dresden-Plauen ,"66,85",3,01187 Dresden,False,"Wilder-Mann-Str. 15,  01129 Dresden ", DIB Dresdner Immobilien Beratung GmbH ,+49 351 5635293,"Der Käufer ist verpflichtet, dem Makler eine Provision in Höhe von 3,57 ","Die WohnungWohnungslage2. GeschossBezug1. Quartal 2023Bad mit Fenster, Wanne und Dusche Balkon Böden: Fliesenboden, Laminat Ausstattung: neuwertig Anschlüsse: Kabelanschluss WohnanlageBaujahr: um 1900 ",2. Geschoss,,,Gas,,1. Quartal 2023,"LageZentrale Lage an kleiner Anliegerstraße in Dresden-Plauen; Uni-Nähe; sehr gute Anbindung an öffentlichen Personen-Nahverkehr (Bus, Bahn, S-Bahn); Einkaufsmöglichkeiten in unmittelbarer Nachbarschaft.immowelt Lage-Check:infoTäglicher BedarfOkayangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungZum Verkauf steht eine 3-Zimmer-Wohnung im 2. Obergeschoss eines wunderschön sanierten Gründerzeithauses. Die Wohnung verfügt über einen Flur, ein Wohnzimmer mit offener Küche, ein Schlafzimmer, ein Kinderzimmer sowie ein Bad mit Eckbadewanne, Fußbodenheizung und Fenster. Vom Wohnzimmer aus gelangt man auf den sehr... Mehr anzeigen Ausstattung- Wohn- und Schlafräume: Laminat - Bad: mit Eckbadewanne, Dusche und Fenster, gefliest, elektr. Fußbodenerwärmung- offene Küche- separater Abstellraum mit WM-Anschluss- Balkon- Kellerabteil- Abstellraum für Fahrräder im KellerWeitere InformationenSonstigesBitte haben Sie Verständnis, dass wir nur Anfragen mit vollständig ausgefülltem Kontaktformular beantworten können.Die Angaben zum Objekt stammen vom Verkäufer und dienen einer ersten Information. Für die Richtigkeit und Vollständigkeit wird keine Haftung übernommen.",True,
716,25t7a5l,499000,https://www.immowelt.de/expose/25t7a5l,499000,Traumhaftes Unikat – exklusive 3-Zimmer-Maisonette mit 2 Tiefgaragenplätzen,"100,49",3,Wachwitzer Weinberg 1501326 Dresden,True,"Coschützer Str. 12,  01187 Dresden ", MSH | Private Vermögensverwaltung GmbH & Co. KG ,+49 30 520020-82,"3,57 ","Die WohnungKategorieMaisonetteWohnungslage2. GeschossDerzeitige NutzungvermietetBad mit Wanne Garten, Gartenmitbenutzung Böden: Parkett Zustand: renoviert / saniert Weitere Räume: Kelleranteil, Abstellraum, Dach ausgebaut WohnanlageBaujahr: 1936 2 Stellplätze: Tiefgarage ",2. Geschoss,467,1936,Gas,,,"LageWachwitz ist einer der attraktivsten Stadtteile der sächsischen Landeshauptstadt Dresden und zählt zu den letzten verfügbaren Wohngegenden in den landschaftlich einzigartigen Elbhängen. Das außerordentliche Flair und die Schönheit des ehemaligen Sommersitzes der sächsischen Könige bieten den exklusiven Rahmen für jene, die... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfMäßigangle_rightNahverkehrMäßigangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungSchloss Wachwitz war einst der Wohnsitz der sächsischen Könige. Die Wettiner hatten ihn sich in der Zwischenkriegszeit errichten lassen. Von 2009 bis 2012 wurde es grundlegend saniert.Es liegt eingebettet in eine Anlage mit ihren zeitgleich sanierten Nebengebäuden, Rhododendronpark und dem Wachwitzer... Mehr anzeigen AusstattungDie Wohnung liegt im Mansard- und Dachgeschoss des Schloss Wachwitz. Die gesamte Wohnung ist mit Parkett ausgestattet. - Parkettboden- helles großzügiges Wohnzimmer - Wohnküche mit Fenster- Bad mit Badewanne- Dachgeschoss mit Zimmer, Galerie und Abstellraum- Keller- 2 Tiefgaragen-Stellplätze... Mehr anzeigen Weitere InformationenSonstigesDie Innenaufnahmen entstanden während der Schlussphase der Sanierung. Zur Wahrung der Privatspäre der Mieter haben wir auf aktuelle Fotos bewusst verzichtet. Gerne können wir mit Ihnen einen Besichtigungstermin vor Ort vereinbaren!",True,
717,25kdl5k,192500,https://www.immowelt.de/expose/25kdl5k,192500,Drei Raum Wohnung mit Pfiff,75,3,01159 Dresden,True,"Rathausstraße 8,  01900 Großröhrsdorf ", CENTURY 21 MBM IMMOBILIEN Sven Mager ,0351-42078592,"Bitte beachte, das Angebot kann bei Vertragsabschluss die Zahlung einer Provision beinhalten, Weitere Informationen erhältst Du vom Anbieter,",Die WohnungWohnungslageErdgeschossBezugNach VereinbarungDerzeitige NutzungvermietetZustand: gepflegt WohnanlageBaujahr: 1890 ,Erdgeschoss,250,1890,GAS,E,Nach Vereinbarung,"Lageimmowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungEine sehr schöne Drei-Raum-Eigentumswohnung mit Pfiff im Erdgeschoss eines schönenalten Eckbürgerhauses in Dresden - Löbtau in der Nähe des Bonhoeffer Platzes.Im hinteren Teil des Grundstückes ist ein schöner Hof und der vordere Teil lässt vieleGestaltungsmöglichkeiten offen. Der vordere Teil des... Mehr anzeigen PreisinformationIst-Mieteinnahmen pro Monat: 450,00 EURWeitere InformationenSonstigesKeine Sorge: durch die Anfrage der Immobilie, Zusendung des Exposé, Durchführung von Besichtigungen oder Beibringen von Unterlagen entsteht kein Maklervertrag mit Ihnen. Wir sind alleiniger Interessenvertreter des Eigentümers.",True,
718,25bev5h,349000,https://www.immowelt.de/expose/25bev5h,349000,NEU - Leben in einer exklusiven Gründerzeitvilla mit Fernblick,"105,17",4,Werner Straße 1401159 Dresden,True,"Loschwitzer Straße 3,  01309 Dresden ", First Class Living GbR ,0351 / 8616 3030,"3,57","Die WohnungWohnungslage3. GeschossBezugNach VereinbarungDerzeitige NutzungvermietetBad mit Wanne und Dusche Balkon, Gartenmitbenutzung Ausblick: Fernblick Böden: Fliesenboden, Granitboden, Laminat Fenster: Holzfenster Weitere Räume: Kelleranteil, Wasch-Trockenraum Anschlüsse: DSL-Anschluss, Kabelanschluss WohnanlageBaujahr: 1900 Zustand: Altbau (bis 1945) Personenaufzug 1 Stellplatz Serviceleistungen: Reinigungsservice ",3. Geschoss,402,1900,Gas,,Nach Vereinbarung,"LageDie Zukunft einer Stadt braucht Vergangenheit. Aus dieser heraus muss sie entwickelt und gestaltet werden. Die überwiegend herrschaftlich sanierten Altbauten auf großen Grundstücken passen sich hervorragend in das natürlich gewachsene Wohnumfeld ein. Nicht nur die gute Anbindung zur Innenstadt und zur Dresdner Universität... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungDie historische Gründerzeit-Villa war schon immer von klassischer, zeitloser Eleganz geprägt. Die liebevolle Sanierung hat diesen geschichtlichen Glanz in einer neuen Anmutung wieder auferstehen lassen. So vereinen sich authentische, ursprüngliche Werte mit zeitgemäßen hochwertigen Standards und moderner Technologie in der... Mehr anzeigen AusstattungZur guten Ausstattung gehört:- eine Fussbodenheizung - hochwertige Goldbirne-Laminatböden von HARO im Flur und in den Wohn-/Schlafräumen- großformatige moderne Fliesen im Bad- Granit in der Küche- weiße Stilholztüren (Wohnzimmer und Küche mit Glasausschnitt)- großer Balkon mit Blick ins Grüne- Bad... Mehr anzeigen Weitere InformationenStichworteZustand: neuwertig, saniertServiceleistungen: Hausmeister",True,
719,25jcp59,auf,https://www.immowelt.de/expose/25jcp59,auf,Lukrative Eigentumswohnung mit traumhaftem Fernblick!,61,2,01156 Dresden Cossebaude,False,"Adam-Ries-Str. 17,  09456 Annaberg-Buchholz ", HERSIEG GmbH ,not available,"Bitte beachte, das Angebot kann bei Vertragsabschluss die Zahlung einer Provision beinhalten, Weitere Informationen erhältst Du vom Anbieter,",WohnanlageBaujahr: 1993 ,,,1993,Gas,C,,"LageDer Ortsteil Cossebaude liegt im Nordwesten Dresdens linksseitig der Elbe. In nur wenigen Kilometern erreichen Sie die Innenstadt Dresdens. Die Altstadt von Dresden ist in nur wenigen Kilometern mit dem Auto, Fahrrad oder den öffentlichen Verkehrsmitteln erreichbar. Mehrere Einkaufsmöglichkeiten, Schulen, Bäcker, Ärzten und... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfOkayangle_rightNahverkehrOkayangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungDiese Eigentumswohnung befindet sich in traumhafter Lage in einer ruhigen Hausgemeinschaft in Dresden Cossebaude. Das villenartige 3-Familienhaus wurde in den 30er Jahren erbaut und wurde bis heute vollumfänglich auf hohem Niveau saniert. Die Eigentumswohnung selbst bietet ca. 61 m² Wohnfläche auf 2 Etagen im Maissonette-stil... Mehr anzeigen Ausstattung- Dachterrasse mit Blick über Cossebaude- offene Küche mit Kochinsel - Einbauküche inklusive!- Modernes Tageslichtbad mit Dusche- Vollmöblierung optional möglich- Kunststofffenster mit Isolierverglasung- Außen- und Innentüren aus Holz- Fußboden: Laminat und Fliesen- Kellerraum- Stellplatz vorm... Mehr anzeigen Weitere InformationenProvision3,57 % v. Brutto-VK-PreisSonstigesWeitere Infos und Eckdaten gerne auf Anfrage.Sollte diese Immobilie nicht Ihre Suchkriterien erfüllen, finden Sie weitere Objekte auf unserer Website: www.hersieg.deWir suchen!Viele unserer Kauf- und Mietinteressenten suchen über uns laufend... Mehr anzeigen ",True,
720,26lvr5g,117000,https://www.immowelt.de/expose/26lvr5g,117000,+++Dresden-Seidnitz+++ Investment mit Steigerungspotential in der Nähe vom Panometer!,54,2,01237 Dresden,True,"Königstraße 16,  01097 Dresden ", Schlage Immobilien ,+49 351 8401860,"3,57","Die WohnungWohnungslage1. GeschossDerzeitige NutzungvermietetBad mit Wanne Balkon Böden: Fliesenboden, Teppichboden Zustand: renoviert / saniert Weitere Räume: Kelleranteil WohnanlageBaujahr: 1900 Zustand: Altbau (bis 1945) ",1. Geschoss,324,1900,GAS,E,,"LageSeidnitz ist ein Stadtteil östlich des Stadtzentrums und bekannt durch die Pferderennbahn sowie das Panometer. Im 19. Jahrhundert entwickelte sich Seidnitz zur Arbeiterwohngemeinde, begünstigt durch den Aufschwung der Industrie im benachbarten Striesen und in Niedersedlitz. Außerdem entstanden zahlreiche neue Wohnhäuser, die... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfMäßigangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungDas 4-geschossige Mehrfamilienhaus wurde ca. 1900 erbaut und Ende der 1990er Jahre saniert. Im Außenbereich stehen für die Bewohner Kfz-Stellplätze zur Verfügung. Internet ist lt. Auskunft der Telekom mit bis zu 250 MBit/s im Download und bis zu 40 MBit/s im Upload verfügbar. Zur Wohnung ist ein Kfz-Stellplatz als... Mehr anzeigen AusstattungDie Wohnung befindet sich im 1. Obergeschoss und hat folgende Ausstattungsmerkmale:- alle Wohn- und Schlafräume Teppichboden- Südbalkon- Küche und Bad sind gefliest- Bad mit Wanne und Waschmaschinenanschluss- geräumige Küche mit Fenster- Kellerabteil.PreisinformationIst-Mieteinnahmen pro Jahr: 4.250,40 EURWeitere InformationenProvisionshinweis3,57% inkl. MwSt.Wir machen Sie darauf aufmerksam, dass es sich um ein provisionspflichtiges Angebot handelt, was sich ausschließlich an Verbraucher richtet. Mit dem Verkäufer haben wir einen Maklervertrag in gleicher Provisionshöhe abgeschlossen. Soweit der Käufer ein Unternehmer im Sinne des § 14... Mehr anzeigen ",True,
721,257lg5f,899000,https://www.immowelt.de/expose/257lg5f,899000,Herrschaftliche 4-Zimmer-Wohnung mit Terrasse und Gästezimmer – provisionsfrei!,"157,98",5,Wiener Str. 6701309 Dresden,False,"Coschützer Str. 12,  01187 Dresden ", MSH | Private Vermögensverwaltung GmbH & Co. KG ,+49 30 520020-82,provisionsfrei,"Die WohnungWohnungslageErdgeschossBezug2022Derzeitige NutzungfreiBad mit Wanne Balkon, Terrasse Böden: Parkett Zustand: renoviert / saniert Weitere Räume: Kelleranteil WohnanlageBaujahr: 1904 ",Erdgeschoss,,1904,Gas,,2022,"LageDas Objekt liegt in beliebter Gegend in Dresden Seevorstadt-Ost. In direkter Umgebung finden Sie Ärzte, Restaurants, Bäckereien, Cafés und Supermärkte vor. Außerdem gibt es Grün- und Parkanlagen, Fitnessstudios, Modegeschäfte, zwei Bars und eine Buchhandlung.immowelt Lage-Check:infoTäglicher BedarfMäßigangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungZum Verkauf steht eine herrschaftliche Wohnung in einer baugeschichtlich bedeutsamen Villa in der Seevorstadt-Ost.Neben den 4 großzügigen Zimmern mit hohen Decken und gehobener Ausstattung gehört zu der Wohnung auch ein separates Gästezimmer mit eigem Gäste-WC inkl. Dusche. Des weiteren ist der Wohnung auf dem schön... Mehr anzeigen Ausstattung- 4 großzügige Zimmer mit hohen Decken- Historischer Stuck- Hochwertiges, historisches Parkett- Moderne Badausstattung mit Marken-Armaturen- Separates Gästezimmer- Kellerabteil- Terrasse im Garten",True,
722,25txp5e,169000,https://www.immowelt.de/expose/25txp5e,169000,"Für Eigennutzer oder Kapitalanleger: Schöne 2-R.-Wohnung mit Aufzug, TG-STP & 2 Balkone in Laubegast",47,2,01279 Dresden,False,"Schandauer Str. 34,  01309 Dresden ", Wüstenrot Immobilien GmbH ,0152 2202 6666,"3,57 ","Die WohnungBalkon Einbauküche Weitere Räume: Kelleranteil, Wasch-Trockenraum WohnanlageBaujahr: 1996 Personenaufzug 1 Stellplatz: Tiefgarage ",,,1996,GAS,C,,"LageDie Landeshauptstadt Dresden ist eine pulsierende und moderne Universitäts-Stadt, welche eine beeindruckende Infrastruktur hat. Im Osten der Stadt befindet sich der Stadtteil Laubegast, wo sich das Verkaufsobjekt befindet. Das Stadtviertel genießt seit den letzten Jahren immer weiter steigender Beliebtheit. Straßenbahn, Busse... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfSuperangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungHerzlich willkommen in Dresden, im schönen Stadtteil Laubegast. In einer ruhigeren Seitenstraße befindet sich das Wohnhaus der zum Verkauf stehenden Eigentumswohnung. Diese ist momentan leerstehend und somit für Eigennutzer als auch für Kapitalanleger interessant.Die Wohnung befindet sich im 1. Obergeschosses eines... Mehr anzeigen AusstattungWunderschöne 2-Raum-Eigentumswohnung in Dresden-Laubegast+ momentan leerstehend -> für Eigennutzer und Kapitalanleger+ Baujahr 1996+ Wohnfläche 47 qm+ 1. Obergeschoss+ mit Tiefgaragen-Stellplatz+ 2 Balkone+ mit Einbauküche+ mit Aufzug+ mit Dachboden-Kammer+ mit gemeinschaftlichem... Mehr anzeigen Preisinformation1 TiefgaragenstellplatzWeitere InformationenSonstigesEs liegt ein Energieverbrauchsausweis vor.Dieser ist gültig bis 15.5.2028.Endenergieverbrauch beträgt 82.00 kwh/(m²*a).Wesentlicher Energieträger der Heizung ist Gas.Die Energieeffizienzklasse ist C.Das komplette Exposé mit weiteren Fotos, Grundrisse und weitere Unterlagen senden wir Ihnen... Mehr anzeigen ",True,
723,25mwb5e,485000,https://www.immowelt.de/expose/25mwb5e,485000,NEU - Toskanisches Flair in Dresden,"138,29","5,5",Marktweg 401157 Dresden,True,"Loschwitzer Straße 3,  01309 Dresden ", First Class Living GbR ,0351 / 8616 3030,"3,57","Die WohnungKategorieMaisonetteWohnungslage1. GeschossBezugNach VereinbarungDerzeitige NutzungvermietetBad mit Fenster, Wanne und Dusche, Gäste-WC, Bad/WC getrennt Balkon, Garten, Gartenanteil, Gartenmitbenutzung Ausblick: Fernblick Böden: Fliesenboden, Laminat Fenster: Holzfenster, Kunststofffenster Weitere Räume: Kelleranteil, Abstellraum, Wasch-Trockenraum Anschlüsse: DSL-Anschluss, Kabelanschluss WohnanlageBaujahr: 2004 Zustand: Altbau (bis 1945) Serviceleistungen: Reinigungsservice ",1. Geschoss,1056,2004,Gas,,Nach Vereinbarung,"LageDas Objekt befindet sich in der Gartenstadt Briesnitz, die durch ihre direkte Nähe zum Briesnitzgrund eine sehr beliebte Wohnlage von Dresden ist. Ob Sie den Autobahnnanschluss benötigen oder Einkaufsmöglichkeiten suchen, alles ist in unmittelbarer Nähe, auch Kinder- und Schuleinrichtungen.immowelt Lage-Check:infoTäglicher BedarfOkayangle_rightNahverkehrGutangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungDie historische Schönheit des Ensemble, welches aus 3 Häusern (je 4 Wohnungen) besteht und durch Torbögen miteinander verbunden ist, war schon immer von klassischer, zeitloser Eleganz geprägt. Die liebevolle Sanierung hat 2004 diesen geschichtlichen Glanz in einer neuen Anmutung wieder auferstehen lassen. So vereinen sich... Mehr anzeigen AusstattungZur guten Ausstattung gehört: - hochwertige Laminatböden im Flur sowie in den Wohn-/Schlafräumen- großformatige Fliesen in Küche und Bädern- Wohnküche und Bäder mit Fenster- Balkon (zum Garten ausgerichtet)- 1. Bad (1.OG) mit Eck-Wanne, Dusche, Doppel-Waschbecken, WC sowie ein Handtuchheizkörper - 2... Mehr anzeigen Weitere InformationenStichworteZustand: saniert, gepflegtServiceleistungen: Hausmeister",True,
724,25hjb5e,335000,https://www.immowelt.de/expose/25hjb5e,335000,NEU - Toskanisches Flair in Dresden,"90,85",4,Marktweg 601157 Dresden,True,"Loschwitzer Straße 3,  01309 Dresden ", First Class Living GbR ,0351 / 8616 3030,"3,57","Die WohnungKategorieMaisonetteWohnungslage1. GeschossBezugNach VereinbarungDerzeitige NutzungvermietetBad mit Fenster und Wanne, Gäste-WC, Bad/WC getrennt Balkon, Garten, Gartenanteil, Gartenmitbenutzung Ausblick: Fernblick Böden: Fliesenboden, Laminat Fenster: Holzfenster, Kunststofffenster Weitere Räume: Kelleranteil, Wasch-Trockenraum Anschlüsse: DSL-Anschluss, Kabelanschluss WohnanlageBaujahr: 2004 Zustand: Altbau (bis 1945) Serviceleistungen: Reinigungsservice ",1. Geschoss,702,2004,Gas,,Nach Vereinbarung,"LageDas Objekt befindet sich in der Gartenstadt Briesnitz, die durch ihre direkte Nähe zum Briesnitzgrund eine sehr beliebte Wohnlage von Dresden ist. Ob Sie den Autobahnnanschluss benötigen oder Einkaufsmöglichkeiten suchen, alles ist in unmittelbarer Nähe, auch Kinder- und Schuleinrichtungen.immowelt Lage-Check:infoTäglicher BedarfOkayangle_rightNahverkehrGutangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungDie historische Schönheit des Ensemble, welches aus 3 Häusern (je 4 Wohnungen) besteht und durch Torbögen miteinander verbunden ist, war schon immer von klassischer, zeitloser Eleganz geprägt. Die liebevolle Sanierung hat 2004 diesen geschichtlichen Glanz in einer neuen Anmutung wieder auferstehen lassen. So vereinen sich... Mehr anzeigen AusstattungZur guten Ausstattung gehört: - hochwertige Laminatböden im Flur sowie in den Wohn-/Schlafräumen- großformatige Fliesen in Küche und Bädern- Wohnküche und Bad (DG) mit Fenster- Balkon (zum Garten ausgerichtet)- Bad mit Eck-Wanne, Waschbecken, WC sowie ein Handtuchheizkörper - Gäste-WC mit Waschbecken... Mehr anzeigen Weitere InformationenStichworteZustand: saniert, gepflegtServiceleistungen: Hausmeister",True,
725,25xka5e,389950,https://www.immowelt.de/expose/25xka5e,389950,"NEU - Gründerzeitvilla im Herzen von Dresden - unweit vom ""Großen Garten""","93,07",3,Borsbergstraße 1001309 Dresden,True,"Loschwitzer Straße 3,  01309 Dresden ", First Class Living GbR ,0351 / 8616 3030,"3,57","Die WohnungWohnungslageErdgeschossBezugNach VereinbarungDerzeitige NutzungvermietetBad mit Fenster, Wanne und Dusche Balkon, Gartenmitbenutzung Böden: Fliesenboden, Laminat Fenster: Holzfenster Weitere Räume: Kelleranteil, Abstellraum Anschlüsse: DSL-Anschluss, Kabelanschluss WohnanlageBaujahr: 1900 Zustand: Altbau (bis 1945) Personenaufzug Serviceleistungen: Reinigungsservice ",Erdgeschoss,342,1900,Gas,,Nach Vereinbarung,"LageDer Stadtteil „Altstadt“ gehört neben dem Weißen Hirsch und dem angrenzenden Striesen und Blasewitz zweifellos zu den attraktivsten Wohngebieten der sächsischen Landeshauptstadt.Die nur rund einen Kilometer entfernte City mit den zentralen städtischen und Landesbehörden, mit ihren mannigfaltigen kulturellen... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungNach aufwendiger, denkmalgerechter und liebevoller Sanierung entsprechen die Wohnungen einem Qualitätsstandard, der dem Wunsch nach individueller Lebensform Rechnung trägt.Das Mehrfamilienhaus besteht aus 16 großzügig geschnittenen Einheiten, in Form von 2-, 3- und 4-Raumwohnungen. Im Objekt befinden sich jeweils 4... Mehr anzeigen AusstattungZur guten Ausstattung gehört:- hochwertige Goldbirne-Laminatböden von HARO im Flur und in den Wohn-/Schlafräumen- großformatige Fliesen im Badezimmer und Küche- Aufzug (bis in das Kellergeschoss)- weiße Stilholztüren (Wohnzimmer und Küche mit Glasausschnitt)- großzügiger Süd-Balkon- Bad mit Wanne... Mehr anzeigen Weitere InformationenStichworteZustand: saniert, gepflegtServiceleistungen: Hausmeister",True,
